type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,E6:DE:09:50:69:DC,-80,14,0,0,0,0,0,0,0,0,0,-96,0,6,1,10169612,0,154,0,0,10.3592,128,[-102 32 9 0 0 0 0 0 0 0 0 0 -2 11 2 7 -3 10 1 7 3 8 4 5 7 -1 -3 8 -7 5 -4 4 -5 0 -12 13 -16 5 -11 10 -10 12 -11 6 -19 4 -15 10 -22 6 -18 3 -22 4 -17 3 -18 -2 -22 5 -21 -1 -22 8 0 0 -24 8 -25 7 -27 4 -28 3 -25 4 -24 8 -22 -2 -32 0 -26 8 -21 5 -28 0 -27 2 -25 1 -22 2 -22 0 -20 4 -15 1 -17 -2 -19 2 -14 2 -12 3 -10 6 -15 5 -11 2 -11 8 -12 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-80,14,0,0,0,0,0,0,0,0,0,-96,0,6,1,10228062,0,382,0,0,10.4172,128,[126 97 23 0 0 0 0 0 0 0 0 0 -2 -4 5 0 -2 -3 1 0 2 -4 2 1 6 -2 13 1 7 -1 7 0 9 1 9 -4 12 -3 19 -2 12 -1 18 0 23 -1 20 0 22 0 22 -4 23 -2 22 -3 21 3 24 2 25 -3 24 3 0 0 25 2 27 1 25 4 23 -2 20 2 27 0 27 2 24 -2 23 -2 27 3 17 4 20 2 23 -1 18 0 16 3 18 -1 13 -2 13 -1 11 -3 10 -1 11 -2 10 -1 10 1 8 1 8 -5 9 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-79,15,0,0,0,0,0,0,0,0,0,-96,0,6,1,10249549,0,127,0,0,10.4387,128,[127 112 7 0 0 0 0 0 0 0 0 0 1 0 -5 -1 -5 1 -4 2 -5 4 -5 2 -4 3 -5 3 -6 10 -9 8 -7 12 -15 9 -12 14 -7 13 -14 9 -13 17 -16 17 -18 11 -18 19 -19 15 -12 19 -19 18 -19 12 -22 15 -18 15 -20 22 0 0 -17 21 -22 16 -17 21 -23 19 -22 17 -20 11 -17 20 -16 16 -20 20 -20 18 -14 15 -18 14 -14 14 -14 11 -13 16 -13 11 -10 10 -9 10 -7 10 -5 11 -7 8 -6 12 -5 7 -5 4 -7 4 -3 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-77,9,0,0,0,0,0,0,0,0,0,-96,0,6,1,10286246,0,82,0,0,10.4752,128,[82 -96 4 0 0 0 0 0 0 0 0 0 4 -2 1 -3 4 -2 3 -2 2 -3 4 -5 4 -4 3 -7 5 -6 7 -8 4 -7 9 -8 5 -7 8 -10 5 -11 7 -9 9 -8 11 -9 11 -12 9 -12 10 -12 10 -14 11 -13 12 -12 16 -11 14 -14 0 0 15 -10 13 -9 16 -10 17 -11 18 -11 17 -9 18 -10 15 -9 14 -9 10 -8 15 -7 14 -9 11 -6 13 -6 12 -6 10 -7 10 -6 7 -6 9 -5 5 -5 6 -5 6 -3 6 -5 8 -3 6 -4 7 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-76,9,0,0,0,0,0,0,0,0,0,-96,0,6,1,10332338,0,130,0,0,10.5215,128,[-126 -96 7 0 0 0 0 0 0 0 0 0 -2 2 -5 4 1 7 3 10 -5 5 -2 8 6 5 0 9 5 11 4 16 8 15 3 16 5 15 6 15 9 19 8 10 5 15 7 17 14 13 11 17 10 20 8 28 11 25 11 23 10 23 9 28 0 0 11 28 9 25 9 20 11 26 9 28 10 23 9 27 11 22 5 24 5 21 1 25 4 24 10 24 8 22 6 22 8 18 3 20 3 19 6 17 5 15 5 15 2 15 2 13 4 14 3 11 5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-77,9,0,0,0,0,0,0,0,0,0,-96,0,6,1,10334945,0,94,0,0,10.5272,128,[94 96 5 0 0 0 0 0 0 0 0 0 6 -2 6 -8 6 -5 2 -6 3 -9 3 -8 2 -7 1 -8 1 -10 0 -13 -1 -13 4 -16 -2 -19 -2 -14 1 -16 -2 -18 1 -22 -2 -23 -6 -19 -4 -25 -5 -23 -3 -24 1 -28 -2 -24 -1 -29 2 -25 0 0 2 -29 -1 -31 0 -27 2 -26 3 -30 2 -28 0 -24 3 -27 3 -26 4 -20 7 -27 4 -22 9 -24 5 -25 2 -22 3 -23 6 -20 -1 -18 3 -18 2 -13 0 -17 1 -17 0 -11 3 -15 5 -12 4 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-79,10,0,0,0,0,0,0,0,0,0,-96,0,6,1,10341238,0,130,0,0,10.5339,128,[-126 -96 7 0 0 0 0 0 0 0 0 0 -5 7 -9 9 -3 9 -9 12 -6 8 -6 8 -2 9 -8 11 -3 9 -7 4 -9 8 -8 12 -10 5 -7 2 -5 3 -8 1 -1 -4 0 3 5 0 -6 -5 1 -1 7 -12 2 -4 4 0 6 1 8 -10 0 0 13 -5 15 -7 23 2 12 -4 26 -12 16 -4 24 -5 19 -3 23 -5 23 -2 25 -6 24 0 28 -11 28 -4 24 -7 23 -9 23 -4 23 -9 22 -4 20 -12 19 -6 21 -7 21 -9 20 -10 16 -13 19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-76,9,0,0,0,0,0,0,0,0,0,-96,0,6,1,10342098,0,94,0,0,10.5396,128,[94 96 5 0 0 0 0 0 0 0 0 0 -1 6 1 5 3 6 1 11 -3 11 3 9 7 11 7 8 5 10 9 10 14 10 14 12 8 9 16 11 10 15 15 10 22 13 20 13 18 14 25 14 22 13 20 7 19 11 25 19 17 13 21 17 0 0 26 22 17 19 18 19 25 24 22 16 22 16 18 21 18 20 16 21 15 23 17 23 21 20 18 18 16 19 16 19 14 18 11 17 11 11 10 11 11 9 12 9 10 10 9 12 7 9 8 10 9 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-76,9,0,0,0,0,0,0,0,0,0,-96,0,6,1,10343099,0,107,0,0,10.5452,128,[107 48 6 0 0 0 0 0 0 0 0 0 8 -3 9 -3 6 -3 5 -6 6 -6 5 -7 6 -8 7 -11 7 -13 7 -11 7 -12 8 -12 7 -17 6 -16 7 -21 10 -21 9 -19 11 -22 8 -22 10 -29 8 -23 5 -27 13 -17 12 -27 15 -20 13 -29 0 0 11 -25 9 -26 15 -22 15 -22 17 -19 17 -25 15 -21 18 -26 18 -22 12 -26 17 -23 13 -20 18 -22 18 -19 13 -19 12 -21 11 -16 11 -12 8 -13 6 -12 9 -13 9 -9 9 -13 8 -14 7 -12 6 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,E6:DE:09:50:69:DC,-76,14,0,0,0,0,0,0,0,0,0,-96,0,6,1,10344041,0,123,0,0,10.551,128,[123 48 7 0 0 0 0 0 0 0 0 0 -8 -1 -8 1 -7 4 -9 4 -10 -1 -9 4 -10 6 -8 4 -8 10 -9 13 -11 8 -7 9 -12 12 -6 10 -9 14 -8 18 -6 14 -9 16 -10 15 -14 20 -8 17 -14 26 -14 23 -17 21 -17 19 -14 21 0 0 -19 25 -17 23 -19 23 -20 26 -19 24 -17 24 -14 21 -19 23 -17 24 -17 17 -21 22 -19 18 -19 14 -20 21 -14 17 -14 16 -15 16 -10 13 -11 14 -13 13 -11 13 -8 12 -7 10 -11 11 -11 8 -12 8 0 0 0 0 0 0 0 0 0 0 ]
