type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,6,0,0,1,0,1,0,0,-96,0,6,0,3182087,0,320,0,0,3.37919,384,[64 -127 19 0 29 18 30 16 30 14 29 13 26 11 25 11 25 10 22 11 22 12 22 13 21 14 19 18 21 18 21 18 22 21 22 20 22 19 22 18 21 18 19 14 15 12 16 13 12 11 9 11 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 7 16 7 15 7 15 8 14 8 15 8 15 8 15 9 15 10 16 11 16 13 17 14 16 14 19 15 19 15 19 15 20 14 19 13 20 13 21 12 21 13 22 13 21 14 21 17 24 19 27 17 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3182469,0,272,0,0,3.38469,384,[16 -127 16 0 -17 -27 -18 -26 -19 -24 -19 -24 -18 -20 -17 -20 -16 -19 -14 -19 -14 -19 -12 -20 -11 -21 -10 -23 -10 -24 -10 -24 -10 -26 -11 -26 -11 -25 -11 -24 -10 -23 -10 -20 -8 -17 -8 -17 -6 -15 -3 -13 -1 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -12 -10 -13 -10 -13 -10 -13 -9 -14 -9 -14 -9 -14 -9 -14 -8 -15 -9 -16 -8 -18 -9 -20 -9 -20 -10 -21 -10 -20 -10 -20 -11 -21 -11 -20 -11 -20 -12 -20 -12 -20 -12 -20 -11 -21 -11 -24 -12 -26 -16 -26 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3182606,0,281,0,0,3.39136,384,[25 17 17 0 25 -24 23 -25 23 -26 21 -25 18 -23 18 -22 17 -21 17 -18 18 -18 18 -17 19 -17 22 -15 22 -15 24 -16 26 -16 26 -16 25 -16 24 -16 23 -15 19 -14 17 -12 17 -12 14 -9 12 -6 12 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -13 11 -14 11 -14 11 -13 12 -13 12 -13 12 -13 13 -13 14 -12 15 -13 17 -12 18 -13 19 -13 20 -14 20 -15 19 -16 18 -16 18 -16 18 -16 18 -17 18 -18 19 -18 20 -17 23 -17 25 -19 24 -21 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-51,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3182981,0,334,0,0,3.39747,384,[78 97 20 0 30 -10 30 -11 29 -12 28 -12 24 -12 23 -12 23 -11 21 -9 21 -8 22 -7 22 -6 24 -3 25 -4 25 -4 28 -3 28 -3 27 -4 26 -4 25 -4 22 -4 18 -4 18 -4 15 -2 13 0 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -6 15 -6 14 -6 14 -6 15 -5 15 -5 15 -6 15 -5 16 -4 17 -4 19 -3 21 -3 21 -3 22 -3 23 -4 22 -5 22 -6 22 -5 22 -6 21 -7 22 -7 22 -7 23 -5 26 -5 27 -5 29 -8 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-51,11,1,6,0,0,1,0,1,0,0,-96,0,6,0,3183645,0,320,0,0,3.40313,384,[64 -127 19 0 -32 11 -30 12 -30 12 -28 12 -24 12 -24 12 -22 11 -22 9 -22 8 -22 7 -23 5 -26 3 -26 4 -27 4 -28 3 -29 4 -27 4 -27 5 -26 4 -22 5 -19 3 -19 4 -16 2 -14 0 -11 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 5 -16 5 -15 6 -15 5 -16 5 -16 5 -16 5 -16 5 -17 3 -18 3 -20 3 -21 2 -21 2 -23 3 -23 4 -23 5 -22 5 -23 5 -22 6 -22 6 -23 7 -24 7 -24 5 -26 5 -28 5 -30 6 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-51,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3183799,0,369,0,0,3.40883,384,[113 -111 22 0 -7 -32 -8 -31 -9 -32 -9 -30 -10 -26 -9 -25 -8 -24 -6 -23 -5 -23 -4 -24 -3 -24 0 -25 -1 -26 -1 -27 1 -29 0 -29 -1 -28 -1 -27 -1 -27 -2 -23 -1 -19 -1 -20 0 -16 2 -13 4 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -15 -5 -16 -5 -16 -5 -16 -5 -16 -4 -16 -5 -16 -4 -17 -3 -17 -3 -19 -2 -20 -2 -22 -1 -22 -2 -23 -2 -23 -3 -23 -4 -23 -4 -23 -4 -23 -5 -23 -5 -24 -5 -24 -3 -24 -1 -27 -3 -29 -5 -31 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-51,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3185515,0,369,0,0,3.41502,384,[113 -111 22 0 -23 -24 -24 -22 -25 -21 -24 -21 -22 -17 -21 -17 -20 -16 -17 -18 -16 -19 -16 -19 -15 -19 -15 -23 -16 -23 -16 -22 -16 -25 -17 -24 -17 -24 -16 -23 -16 -21 -14 -18 -12 -16 -12 -15 -9 -14 -6 -12 -3 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -11 -12 -11 -12 -12 -12 -12 -12 -13 -12 -13 -13 -13 -12 -13 -12 -14 -12 -15 -12 -18 -13 -18 -13 -19 -14 -19 -14 -19 -14 -19 -15 -19 -15 -19 -15 -18 -16 -18 -17 -18 -17 -19 -16 -21 -16 -24 -18 -25 -21 -25 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3222455,0,120,0,0,3.422,384,[120 0 7 0 13 33 13 30 14 30 14 28 13 25 13 24 12 23 10 23 10 24 9 24 7 24 6 27 7 26 7 27 7 29 8 29 8 27 8 26 8 26 7 22 6 18 6 18 4 15 1 13 -1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 15 3 15 3 16 3 16 3 17 3 17 3 17 3 17 2 18 3 19 2 21 2 22 2 22 3 23 3 22 4 23 4 22 4 23 5 22 6 23 6 24 6 24 5 26 6 28 6 30 8 30 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3222576,0,209,0,0,3.42711,384,[-47 -112 12 0 -29 16 -26 16 -26 16 -24 16 -21 14 -21 14 -20 13 -21 11 -22 10 -22 10 -22 9 -24 8 -24 8 -25 9 -26 9 -27 9 -25 9 -24 9 -23 9 -20 8 -17 6 -17 6 -15 4 -13 2 -12 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 5 -13 6 -14 6 -14 5 -15 5 -16 5 -16 6 -16 5 -17 5 -17 6 -19 5 -20 6 -20 5 -21 6 -20 6 -21 7 -20 7 -21 7 -20 7 -20 8 -21 9 -21 9 -23 8 -25 8 -27 9 -27 11 ]
CSI_DATA,AP,54:3A:D6:20:62:D6,-52,11,1,7,0,0,1,0,1,0,1,-96,0,6,0,3222878,0,209,0,0,3.43286,384,[-47 -112 12 0 -21 -29 -21 -27 -21 -26 -21 -25 -19 -21 -19 -22 -17 -20 -16 -21 -15 -21 -14 -22 -14 -23 -12 -26 -14 -26 -13 -26 -14 -28 -14 -28 -14 -26 -14 -26 -13 -25 -12 -21 -10 -18 -10 -17 -7 -15 -4 -14 -1 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -13 -10 -14 -9 -14 -9 -15 -9 -15 -9 -16 -10 -15 -10 -16 -9 -17 -10 -18 -10 -20 -10 -21 -10 -21 -11 -22 -11 -21 -12 -21 -12 -21 -12 -21 -12 -21 -13 -21 -14 -22 -14 -23 -13 -24 -14 -26 -15 -29 -17 -28 ]
