type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,FC:B3:BC:BD:E4:08,-88,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,116406559,0,95,0,0,116.594,128,[95 -16 5 0 0 0 0 0 0 0 0 0 6 7 8 16 4 10 10 10 -8 8 2 5 6 3 7 4 12 3 3 8 10 8 13 5 10 19 5 11 3 8 12 10 7 12 5 3 11 12 9 8 7 12 17 6 4 16 12 5 11 9 11 12 0 0 15 9 9 2 11 10 9 9 10 4 10 0 7 2 10 10 13 -2 8 -12 5 -1 8 2 7 0 8 9 13 0 11 -1 6 2 7 -2 8 2 9 0 15 -3 3 1 11 -2 15 -3 8 -3 11 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,78:AF:08:D3:C7:69,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,137196579,0,143,0,0,137.384,128,[-113 -16 8 0 0 0 0 0 0 0 0 0 12 15 12 14 13 14 13 15 12 13 14 15 12 15 12 14 13 15 16 18 17 21 19 22 16 22 17 23 15 21 17 24 15 24 13 23 16 23 15 21 12 22 13 22 12 21 13 20 14 20 14 19 0 0 14 21 13 21 13 21 14 19 13 19 15 20 14 19 13 17 14 18 14 17 13 18 14 17 14 16 13 19 12 17 12 15 10 15 10 13 9 12 7 12 10 11 9 10 9 9 9 6 10 8 8 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,F4:C8:8A:54:51:7D,-88,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,139555591,0,131,0,0,139.743,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -2 10 5 9 0 10 -2 6 -1 8 -7 14 -6 6 -2 15 1 17 -7 10 -1 11 -16 12 2 17 -15 23 -12 18 -10 16 -17 13 -5 13 -4 9 -7 12 -9 10 -12 9 -8 9 -5 19 -11 -1 -11 9 0 0 -13 8 -8 8 -12 4 -6 9 -11 7 -7 8 -8 7 -7 9 -5 1 -10 -8 -13 6 -11 -2 -5 9 -1 0 -7 2 -8 0 -6 0 -6 3 -11 1 -3 -4 -4 -2 -12 -3 -7 4 -3 7 3 0 -4 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-80,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,244786216,0,131,0,0,244.974,128,[-125 48 8 0 0 0 0 0 0 0 0 0 14 -5 12 -6 9 -6 10 -7 8 -1 2 -4 12 0 6 0 2 0 7 -6 2 0 7 -4 2 0 5 -3 6 -3 0 1 -3 2 -3 4 0 4 3 0 10 7 2 2 -2 9 -5 5 0 10 1 13 0 0 6 17 -4 17 -3 19 -1 24 -5 24 1 27 -4 26 -11 30 -13 25 -15 25 -8 26 -13 27 -12 34 -10 37 -14 30 -11 34 -8 29 -9 27 -5 26 -8 20 -10 23 -3 21 -1 19 1 22 -4 21 3 21 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-79,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,246780935,0,131,0,0,246.968,128,[-125 48 8 0 0 0 0 0 0 0 0 0 19 -9 19 -17 17 -10 18 -11 19 -11 19 -3 14 -12 15 -12 14 -10 17 -15 20 -12 22 -14 20 -12 21 -13 22 -11 21 -9 29 -14 20 -11 23 -9 23 -10 27 -7 20 -9 24 -9 26 -8 27 -8 20 -6 0 0 24 -6 22 -6 16 -5 20 -8 19 -4 18 -4 21 -5 11 -6 12 -6 9 -14 10 -8 14 -6 7 -4 7 -8 9 -8 8 -5 11 -9 6 -6 3 -5 2 -5 5 -8 1 -4 4 -1 5 -7 4 -6 0 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,246952401,0,136,0,0,247.14,128,[-120 -128 8 0 0 0 0 0 0 0 0 0 -17 2 -3 1 0 -6 -5 -1 0 -4 3 -6 -1 -4 0 0 -1 3 0 -1 0 -1 0 -7 4 -4 2 -1 5 -9 8 -10 2 -4 3 -7 10 -6 9 -9 7 -11 7 -9 13 -12 12 -11 15 -15 17 -14 0 0 14 -13 16 -13 19 -19 21 -11 18 -18 24 -18 25 -19 19 -11 17 -16 18 -10 24 -13 25 -10 24 -11 27 -14 17 -13 21 -15 15 -12 15 -14 12 -6 5 -9 9 -13 8 -14 6 -14 8 -13 3 -14 4 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-80,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,247380071,0,136,0,0,247.567,128,[-120 -128 8 0 0 0 0 0 0 0 0 0 -1 -24 -4 -21 -7 -23 7 -20 -8 -19 3 -24 2 -19 -2 -11 -2 -20 -3 -24 2 -22 -3 -35 3 -22 -10 -25 -2 -29 1 -31 2 -16 -5 -22 -2 -20 -6 -25 -4 -17 4 -13 0 -24 -9 -23 7 -26 -1 -16 0 0 3 -17 -7 -18 4 -17 3 -8 -4 -15 -1 -11 -15 -21 -13 -8 -4 -7 -15 -12 -10 -7 -17 -5 -10 -7 -14 2 -11 -6 -12 0 -10 -2 -11 -5 -13 -12 -15 -8 -14 4 -16 0 -6 -11 -9 2 -20 0 -14 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-79,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,247384924,0,131,0,0,247.574,128,[-125 48 8 0 0 0 0 0 0 0 0 0 11 -18 13 -13 15 -19 10 -19 13 -16 8 -15 10 -13 11 -17 13 -19 8 -14 14 -21 16 -16 15 -20 17 -21 17 -18 21 -15 19 -21 18 -11 13 -12 16 -18 18 -16 14 -15 12 -13 16 -14 18 -7 12 -16 0 0 17 -8 21 -13 16 -7 -2 -6 12 -11 2 -14 9 -15 7 -8 5 -5 7 -7 2 -8 -4 -10 2 -9 -3 -13 3 -19 -4 -17 -1 -16 -2 -17 -2 -18 -1 -16 -3 -19 0 -16 5 -14 -2 -18 -3 -9 -3 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,278287164,0,136,0,0,278.475,128,[-120 -128 8 0 0 0 0 0 0 0 0 0 -4 2 -4 0 -6 4 -7 1 -11 2 -6 3 -6 2 -8 -3 -9 -3 -11 -1 -12 -1 -13 -2 -16 1 -15 -1 -14 -1 -21 -1 -16 -1 -18 1 -16 1 -19 4 -16 1 -21 0 -19 2 -24 1 -24 3 -23 -1 0 0 -24 4 -31 5 -26 8 -33 4 -27 -3 -29 6 -35 8 -30 12 -30 5 -30 12 -33 -1 -31 -2 -34 4 -29 1 -32 0 -27 0 -26 3 -27 2 -24 2 -22 5 -21 3 -19 2 -22 4 -20 5 -21 5 -17 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:0E:DE:76:F5:16,-74,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,278289510,0,131,0,0,278.481,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -4 3 -2 -7 -1 -7 -6 -2 -3 -6 -7 -4 -5 -3 -5 -6 -7 -11 -5 -7 -8 -12 -7 -11 -10 -13 -9 -11 -7 -8 -10 -13 -10 -11 -10 -13 -12 -14 -12 -13 -13 -17 -19 -13 -15 -13 -19 -10 -21 -17 -15 -17 0 0 -25 -11 -24 -8 -30 -10 -23 -20 -27 -10 -24 -17 -26 -12 -28 -14 -34 -18 -31 -25 -30 -18 -23 -18 -28 -17 -28 -18 -28 -16 -25 -14 -26 -13 -22 -11 -22 -8 -18 -7 -20 -7 -21 -8 -21 -7 -21 -4 -21 -5 -21 -2 0 0 0 0 0 0 0 0 0 0 ]
